image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-1705.jpg,7.12E-06,3.56E-06,1.07E-07,1.85E-05,1.21E-07,2.00E-07,2.18E-06,7.05E-06,4.28E-07,5.44E-06,2.50E-05,1.23E-07,4.10E-07,5.89E-07,3.24E-07,7.28E-07,6.26E-07,4.73E-07,8.87E-08,8.09E-08,1.15E-05,1.59E-07,7.66E-08,2.60E-08,2.35E-08,1.23E-06,7.22E-06,1.05E-07,2.03E-06,0.99990445
Img-1706.jpg,1.78E-09,3.59E-08,6.71E-08,9.64E-08,5.49E-08,3.15E-08,6.77E-07,9.27E-08,6.28E-08,2.44E-08,0.9999956,4.29E-09,6.61E-08,7.88E-08,6.88E-07,4.32E-08,2.50E-08,1.71E-07,1.99E-07,6.94E-08,2.51E-07,2.69E-09,9.48E-08,1.51E-08,6.21E-09,9.23E-08,6.51E-08,8.78E-07,4.21E-07,9.48E-08
Img-1707.jpg,6.80E-09,1.60E-07,0.000228523,2.32E-08,1.72E-07,1.15E-07,7.05E-07,1.63E-05,1.55E-06,5.09E-07,9.27E-07,9.28E-06,6.65E-08,2.28E-07,9.97E-07,2.22E-08,8.57E-08,0.957291,7.05E-07,1.43E-06,3.46E-06,4.32E-06,1.04E-09,0.042260967,4.78E-07,4.50E-07,2.96E-08,0.000171705,4.99E-06,5.04E-07
Img-1708.jpg,7.09E-06,1.79E-06,0.000682181,1.01E-06,1.02E-05,5.30E-06,1.71E-05,8.34E-06,4.67E-06,1.40E-05,4.29E-06,0.99751776,1.39E-05,6.11E-06,4.70E-05,5.40E-05,7.97E-07,0.000557553,3.87E-05,1.41E-06,3.50E-05,3.27E-05,9.70E-05,0.000784592,8.19E-07,1.14E-05,1.85E-06,3.68E-05,5.52E-06,9.11E-07
Img-1709.jpg,1.44E-10,1.21E-08,1.76E-07,9.01E-08,7.15E-08,1.78E-09,9.88E-08,2.40E-08,1.22E-07,1.06E-07,0.99999505,1.72E-09,9.26E-09,1.82E-08,1.08E-08,2.55E-06,1.97E-09,8.85E-08,1.70E-08,3.55E-09,2.68E-07,1.23E-10,1.39E-08,7.44E-09,3.34E-09,5.09E-08,3.80E-08,4.36E-08,3.94E-09,1.37E-06
Img-1710.jpg,1.10E-07,1.64E-05,2.64E-07,6.43E-06,2.39E-06,2.13E-06,1.01E-06,7.08E-07,1.51E-07,7.08E-07,6.27E-07,7.54E-07,6.83E-06,9.46E-07,8.05E-07,6.68E-08,8.24E-05,1.27E-07,1.01E-07,1.36E-07,1.84E-06,8.49E-06,9.78E-07,1.43E-06,6.47E-07,7.44E-07,0.9998606,9.27E-07,9.71E-07,2.27E-07
Img-1711.jpg,3.15E-05,0.00023744,2.08E-05,0.000162897,1.85E-05,9.20E-05,0.000114073,1.75E-05,1.80E-05,9.01E-06,6.02E-05,4.29E-05,4.36E-05,1.60E-05,1.67E-05,2.71E-05,0.000410702,5.08E-05,6.32E-06,0.9672367,9.33E-05,0.000603996,4.74E-05,4.11E-05,0.030307759,1.65E-05,0.000153019,6.33E-05,1.91E-05,2.19E-05
Img-1712.jpg,1.96E-08,2.79E-07,4.76E-05,2.52E-05,1.93E-05,2.77E-07,2.56E-05,8.30E-08,2.03E-06,9.00E-07,0.9966858,8.31E-08,7.02E-08,1.55E-06,2.04E-05,0.002530467,5.46E-06,3.42E-06,2.56E-06,3.98E-08,0.000595107,2.62E-06,5.06E-07,6.93E-08,3.59E-08,4.46E-07,3.72E-07,8.96E-07,7.19E-06,2.16E-05
Img-1713.jpg,1.76E-08,6.81E-05,1.22E-06,2.69E-05,0.006260197,3.12E-09,5.11E-07,1.86E-08,7.40E-08,1.05E-06,0.000456767,1.25E-06,2.09E-06,2.51E-07,2.34E-07,0.9931098,1.12E-07,1.57E-07,2.90E-07,6.10E-08,3.49E-05,1.11E-07,1.36E-05,1.90E-08,1.86E-07,1.19E-07,2.53E-06,6.50E-06,7.15E-07,1.24E-05
Img-1714.jpg,5.45E-08,1.46E-09,7.92E-09,2.61E-09,1.13E-05,1.23E-09,3.52E-08,9.82E-08,2.87E-08,7.58E-08,5.76E-09,8.00E-09,3.94E-07,2.65E-08,5.33E-08,5.15E-07,2.62E-08,1.68E-08,0.9999859,1.81E-08,1.47E-09,2.15E-08,1.38E-06,2.08E-08,1.63E-09,4.61E-08,4.65E-09,2.16E-09,1.13E-08,3.04E-08
Img-1715.jpg,0.99999774,1.52E-10,2.41E-09,5.48E-08,1.17E-08,2.04E-06,2.74E-10,1.54E-07,9.04E-08,1.06E-08,4.43E-10,1.94E-09,2.58E-08,1.25E-08,5.62E-09,1.99E-07,6.79E-09,1.74E-08,2.59E-08,2.38E-09,1.29E-09,5.05E-09,9.26E-09,6.29E-08,1.23E-09,3.01E-09,1.74E-09,8.15E-09,9.31E-09,4.87E-09
Img-1716.jpg,1.90E-07,3.89E-08,1.25E-08,8.28E-07,8.12E-08,6.15E-08,2.50E-06,1.95E-06,1.28E-07,1.69E-06,1.16E-07,5.66E-08,6.88E-08,9.98E-08,9.26E-09,5.67E-08,4.22E-08,1.07E-07,8.07E-08,3.55E-08,4.21E-07,2.11E-08,1.37E-07,7.19E-09,6.44E-08,1.56E-06,1.13E-06,5.42E-09,1.37E-07,0.99998856
Img-1717.jpg,4.75E-08,1.25E-07,5.40E-06,7.78E-05,9.84E-07,7.11E-07,3.37E-06,2.61E-07,1.41E-07,2.08E-05,5.84E-05,5.09E-06,7.28E-09,8.93E-07,5.16E-05,2.45E-06,1.80E-05,9.13E-06,3.89E-08,6.33E-05,0.99935657,3.66E-05,9.15E-07,3.85E-06,0.000189352,9.58E-07,1.44E-05,1.67E-07,3.26E-05,4.60E-05
Img-1718.jpg,2.23E-07,7.96E-08,1.07E-07,2.29E-08,1.62E-05,3.08E-09,5.03E-07,1.97E-07,1.51E-08,3.73E-06,6.35E-09,3.04E-09,1.71E-07,1.70E-07,1.76E-06,4.15E-06,8.17E-08,1.61E-08,0.9999687,6.97E-08,1.27E-07,3.30E-08,3.10E-06,2.28E-08,3.29E-08,5.76E-07,6.52E-09,2.95E-08,3.37E-08,2.20E-08
Img-1719.jpg,5.51E-07,3.62E-06,0.00018701,7.85E-07,1.29E-06,1.31E-06,2.43E-06,6.50E-08,6.91E-07,9.04E-07,6.02E-07,0.987126,3.04E-06,6.96E-05,9.73E-07,4.33E-05,3.22E-07,1.42E-05,6.02E-07,1.47E-07,7.92E-08,5.68E-06,0.01163589,3.34E-06,3.86E-06,2.29E-07,1.07E-07,0.000892556,6.43E-08,4.14E-07
Img-1720.jpg,3.56E-06,4.38E-08,9.03E-09,1.74E-07,1.64E-06,5.27E-08,2.01E-09,1.63E-08,2.89E-07,2.74E-08,1.70E-09,2.10E-09,3.82E-07,9.37E-08,8.33E-08,9.53E-06,3.15E-08,1.09E-09,0.9999811,6.84E-09,4.99E-09,7.79E-09,2.85E-06,2.95E-10,1.09E-09,1.89E-08,5.57E-10,4.10E-08,2.68E-08,5.52E-08
Img-1721.jpg,5.97E-08,1.75E-07,4.12E-08,1.48E-08,1.50E-09,2.23E-06,4.97E-08,9.14E-05,2.28E-07,0.9997875,9.06E-09,1.25E-08,5.24E-08,8.90E-08,4.11E-09,2.95E-07,1.08E-08,6.54E-10,1.69E-08,2.01E-08,4.26E-09,1.15E-07,4.28E-10,7.03E-09,2.29E-07,1.70E-08,7.33E-09,4.21E-09,2.48E-08,0.000117554
Img-1722.jpg,5.79E-07,1.03E-05,2.47E-07,5.25E-07,3.29E-07,5.49E-06,6.54E-08,7.63E-06,0.999935,1.01E-05,9.00E-07,1.59E-06,9.10E-06,2.39E-06,1.88E-07,1.14E-07,2.92E-06,5.22E-07,1.63E-06,1.46E-06,7.75E-08,3.67E-07,4.76E-07,5.40E-06,7.96E-08,5.40E-07,1.85E-07,3.38E-08,1.23E-06,5.99E-07
Img-1723.jpg,5.39E-08,7.43E-09,4.25E-08,1.29E-07,1.40E-08,2.39E-05,2.42E-07,1.12E-05,0.9999563,6.91E-07,2.04E-07,1.40E-06,1.33E-08,6.13E-07,3.31E-09,1.16E-09,4.24E-08,2.52E-07,9.57E-08,2.92E-06,5.03E-08,3.07E-07,2.08E-07,5.81E-07,1.53E-07,2.82E-07,6.24E-09,3.03E-08,1.59E-07,3.92E-07
Img-1724.jpg,3.41E-10,1.93E-08,2.10E-08,1.79E-08,5.56E-08,5.28E-09,2.70E-07,4.42E-08,3.18E-08,2.09E-08,0.99999887,1.99E-09,1.53E-07,1.13E-08,5.59E-08,1.86E-07,2.37E-09,1.29E-08,3.89E-08,3.42E-09,1.01E-07,2.81E-10,3.88E-08,1.14E-08,1.95E-09,4.09E-08,2.35E-08,7.68E-08,6.29E-08,7.74E-09
Img-1725.jpg,2.40E-06,5.99E-07,1.28E-06,1.91E-06,5.62E-07,1.67E-06,0.99981153,2.40E-06,3.26E-07,2.45E-07,1.91E-05,7.21E-05,3.99E-06,1.86E-07,3.87E-06,2.77E-07,1.45E-06,2.83E-06,4.03E-07,1.00E-06,1.68E-06,1.35E-07,1.18E-06,2.08E-07,1.75E-07,4.54E-05,4.86E-07,1.07E-06,1.14E-05,1.04E-05
Img-1726.jpg,1.12E-07,5.28E-08,2.39E-07,5.06E-08,2.81E-08,1.60E-08,1.28E-06,6.30E-08,2.78E-07,1.05E-07,3.33E-07,7.10E-08,2.67E-08,9.12E-08,6.02E-06,3.91E-08,3.24E-07,8.99E-05,1.07E-08,1.33E-07,5.11E-06,2.10E-06,2.24E-09,2.20E-07,8.38E-08,3.30E-07,1.54E-07,5.10E-08,0.99989223,4.40E-07
Img-1727.jpg,1.64E-08,1.27E-08,1.97E-08,3.32E-07,0.99999845,3.11E-10,9.38E-09,1.26E-09,3.05E-09,6.98E-09,2.82E-07,1.17E-08,2.98E-09,1.26E-09,1.38E-08,4.91E-07,3.05E-09,7.51E-08,2.00E-07,6.08E-09,1.06E-07,3.47E-10,5.33E-08,4.03E-08,5.62E-10,2.05E-10,2.12E-08,2.86E-09,3.07E-08,2.81E-09
Img-1728.jpg,4.35E-05,0.001044151,0.000116908,0.000473397,9.04E-05,0.000700658,4.05E-05,7.13E-06,7.10E-06,4.23E-05,2.66E-05,1.70E-05,0.000193,5.86E-05,1.85E-05,8.89E-05,3.98E-05,0.000147264,2.35E-06,0.90998554,0.007215773,1.78E-05,1.19E-05,5.78E-05,0.07915412,2.39E-05,0.000227452,1.06E-06,0.000139447,7.16E-06
Img-1729.jpg,1.65E-06,8.52E-10,3.65E-09,2.06E-09,4.89E-09,5.30E-09,5.09E-09,1.60E-05,1.54E-07,9.19E-08,7.72E-08,5.34E-09,0.99998015,3.96E-08,9.48E-09,1.79E-06,5.64E-10,7.14E-10,7.43E-08,2.38E-08,1.40E-08,2.80E-09,8.19E-08,1.41E-08,3.90E-09,1.19E-08,4.61E-08,7.96E-08,3.09E-09,8.88E-09
Img-1730.jpg,7.75E-06,2.62E-08,1.97E-07,8.43E-08,8.91E-07,2.45E-07,2.99E-08,8.00E-07,1.83E-06,1.42E-08,4.39E-05,6.55E-07,0.99980104,1.02E-06,5.23E-08,7.23E-05,1.43E-08,1.15E-07,9.91E-06,4.23E-07,1.03E-07,7.18E-07,2.65E-05,4.36E-06,1.24E-06,4.19E-08,3.05E-07,2.53E-05,3.42E-08,1.82E-07
Img-1731.jpg,5.13E-10,4.34E-09,3.62E-09,1.81E-09,1.73E-09,2.40E-08,1.96E-08,8.66E-07,5.19E-08,0.99999887,1.08E-09,1.91E-09,1.35E-09,5.22E-09,1.06E-09,1.55E-09,9.17E-09,8.89E-10,3.62E-09,8.88E-10,6.76E-10,8.25E-09,1.78E-10,2.24E-09,1.20E-09,4.36E-09,1.02E-09,4.69E-09,3.33E-09,4.04E-07
Img-1732.jpg,3.54E-08,2.09E-08,2.08E-08,1.58E-07,1.10E-08,1.12E-05,3.76E-07,4.75E-07,0.99998397,3.30E-07,1.70E-07,7.39E-08,3.42E-09,1.24E-07,7.99E-09,6.87E-11,2.22E-07,2.07E-07,8.53E-08,2.19E-07,4.77E-09,5.07E-07,2.84E-08,9.05E-07,3.43E-08,2.73E-07,3.83E-09,8.76E-09,2.84E-07,6.21E-07
Img-1733.jpg,2.97E-08,2.02E-08,1.19E-07,9.83E-08,2.54E-08,4.19E-08,0.97323304,9.44E-09,4.37E-09,6.27E-09,1.35E-07,8.95E-09,2.25E-07,1.53E-09,8.25E-09,2.37E-08,5.00E-08,9.72E-07,3.66E-08,1.03E-09,9.86E-09,4.41E-08,2.45E-09,1.94E-08,1.06E-08,0.026765112,3.76E-08,4.04E-08,2.36E-08,1.26E-07
Img-1734.jpg,2.10E-06,1.08E-08,3.84E-09,4.14E-10,6.22E-09,1.59E-07,3.60E-09,2.05E-07,2.12E-08,8.50E-08,1.69E-08,3.97E-10,0.999992,2.01E-08,3.77E-08,1.71E-07,2.36E-09,5.22E-10,5.13E-06,1.77E-09,2.15E-09,2.23E-09,1.61E-07,3.25E-08,1.43E-09,3.41E-08,4.84E-09,6.25E-09,7.84E-11,9.34E-10
Img-1735.jpg,1.54E-07,3.12E-07,2.09E-06,3.51E-08,2.18E-07,2.88E-06,2.66E-07,2.52E-07,3.81E-05,1.17E-07,4.22E-07,8.59E-08,0.99995154,1.45E-07,9.37E-09,3.57E-07,1.52E-07,2.77E-07,5.85E-07,2.08E-08,1.42E-08,3.51E-09,2.42E-08,2.24E-08,1.02E-07,5.14E-07,6.69E-08,9.78E-07,1.29E-08,7.63E-09
Img-1736.jpg,4.25E-07,3.88E-05,3.67E-07,2.20E-05,2.74E-07,0.99724865,0.00010916,0.000119952,1.71E-05,0.001624106,1.03E-06,8.95E-07,1.46E-05,6.54E-07,1.60E-07,8.35E-07,1.91E-06,2.75E-07,7.03E-07,3.43E-06,1.58E-05,2.56E-06,1.21E-06,6.63E-08,0.000740774,1.32E-05,1.34E-05,1.04E-06,2.94E-06,3.60E-06
Img-1737.jpg,3.73E-09,2.74E-10,3.42E-10,1,1.01E-08,6.44E-11,5.61E-09,8.06E-10,1.18E-09,5.56E-10,1.87E-09,6.69E-11,1.93E-10,3.40E-10,3.39E-10,3.35E-09,2.10E-09,1.53E-09,7.79E-10,1.33E-08,1.66E-09,2.44E-11,9.22E-10,2.07E-10,3.14E-08,5.66E-11,1.05E-09,6.75E-10,1.09E-09,3.37E-08
Img-1738.jpg,2.03E-09,6.44E-09,3.22E-07,8.71E-10,1.12E-08,1.80E-08,6.57E-07,6.23E-09,8.74E-08,7.01E-09,7.55E-08,0.999992,1.78E-09,2.04E-08,2.59E-08,3.58E-08,6.23E-10,6.10E-08,3.65E-08,4.49E-09,3.48E-09,1.48E-08,6.66E-06,2.48E-08,1.26E-09,3.06E-09,1.20E-09,2.55E-08,4.98E-10,6.93E-09
Img-1739.jpg,2.99E-06,0.002024351,0.002195556,0.000274108,0.002832049,3.28E-05,0.005645167,0.006536323,0.000390399,0.65095913,0.015104878,0.00046014,4.63E-05,0.00044294,0.000770583,0.000782887,0.000861607,0.000123757,1.43E-05,0.000425987,0.001532064,7.51E-05,0.000214984,0.000125064,0.001940573,0.000427527,0.000934872,1.26E-05,0.000315918,0.30449492
Img-1740.jpg,3.88E-08,2.07E-09,7.61E-10,1,5.10E-09,3.17E-10,8.10E-10,1.39E-09,6.77E-10,1.98E-09,6.98E-09,2.27E-10,2.96E-10,1.78E-09,9.61E-10,5.16E-09,6.93E-09,5.44E-09,3.83E-10,9.61E-09,4.66E-08,1.95E-10,7.66E-10,3.74E-10,7.41E-08,6.49E-11,3.90E-09,2.72E-10,4.50E-09,1.46E-07
Img-1741.jpg,5.96E-06,2.52E-05,2.41E-06,6.62E-05,5.16E-06,4.74E-05,1.36E-05,1.03E-05,5.65E-07,1.72E-06,3.50E-06,8.41E-07,2.07E-06,5.24E-07,1.13E-06,1.41E-06,1.62E-05,2.12E-06,1.06E-06,4.10E-05,2.16E-05,4.17E-05,3.53E-06,6.45E-07,3.98E-05,0.000207158,0.99942875,1.62E-07,3.74E-06,4.73E-06
Img-1742.jpg,4.23E-07,2.06E-06,3.91E-07,7.83E-06,7.75E-07,5.53E-06,1.10E-06,5.79E-06,1.45E-07,4.68E-07,5.90E-07,2.97E-06,2.05E-06,9.57E-07,5.67E-07,2.79E-06,5.73E-06,6.18E-07,9.88E-08,1.38E-06,2.72E-06,2.88E-06,5.35E-06,5.32E-07,3.06E-06,1.09E-06,0.99993974,5.21E-07,1.33E-06,6.50E-07
Img-1743.jpg,1.24E-08,2.02E-08,1.73E-06,8.67E-09,3.90E-09,1.11E-08,3.20E-09,2.18E-09,1.28E-08,2.17E-09,4.06E-08,2.29E-07,6.45E-08,8.01E-07,3.52E-07,2.89E-09,1.04E-08,3.37E-06,3.13E-09,5.75E-09,1.35E-08,2.00E-08,4.13E-07,0.9999298,1.12E-08,2.99E-08,7.19E-08,6.31E-05,5.78E-08,3.14E-09
Img-1744.jpg,1.47E-05,2.37E-06,1.53E-05,0.000202736,4.85E-05,9.92E-05,2.03E-06,0.015722558,4.76E-05,0.9741492,2.40E-05,6.25E-06,3.96E-05,0.000106301,1.17E-06,0.000613703,2.92E-06,1.10E-06,2.18E-05,1.83E-06,3.51E-07,7.95E-07,2.85E-06,3.30E-06,3.40E-06,1.45E-05,0.000150145,3.39E-06,4.04E-06,0.008694371
Img-1745.jpg,4.66E-08,1.62E-07,6.09E-09,1.43E-08,5.61E-08,0.9999693,4.59E-07,3.12E-07,2.75E-05,3.19E-08,4.54E-08,3.14E-09,9.80E-08,9.63E-08,5.00E-09,2.58E-10,2.86E-08,7.13E-09,7.29E-09,5.98E-07,5.07E-07,2.12E-08,3.75E-07,1.55E-08,3.82E-07,2.42E-07,1.24E-08,1.49E-08,4.04E-08,2.72E-08
Img-1746.jpg,1.70E-06,5.22E-08,8.85E-07,4.94E-08,0.000237493,2.77E-08,4.44E-07,7.13E-06,1.12E-06,3.03E-06,1.02E-06,4.80E-07,1.50E-05,7.81E-07,5.92E-07,4.89E-05,2.34E-07,8.74E-07,0.9996684,4.21E-07,9.14E-08,2.73E-07,7.22E-06,4.01E-07,2.27E-07,3.79E-07,4.57E-08,4.62E-07,1.65E-06,3.59E-07
Img-1747.jpg,6.71E-09,2.23E-09,1.14E-08,1.32E-09,8.33E-06,2.90E-09,3.46E-08,2.22E-06,3.65E-09,1.18E-08,1.95E-07,7.98E-10,1.93E-07,2.82E-09,8.97E-07,6.88E-08,2.34E-09,2.46E-09,0.99998665,2.70E-07,4.32E-07,2.90E-09,4.51E-07,4.49E-10,7.94E-10,4.24E-09,7.18E-09,3.71E-08,5.14E-10,2.56E-09
Img-1748.jpg,1.26E-06,9.14E-09,4.67E-08,1.00E-07,1.76E-06,5.21E-07,2.13E-07,1.26E-06,3.56E-07,9.82E-07,1.73E-07,1.10E-08,0.99988383,5.82E-08,2.50E-08,1.31E-06,2.56E-08,2.45E-08,0.000106575,1.72E-08,5.87E-09,1.70E-07,1.03E-07,9.33E-08,2.16E-08,2.00E-07,1.99E-07,3.19E-07,5.35E-08,3.62E-07
Img-1749.jpg,2.10E-08,1.10E-08,9.31E-07,5.56E-08,1.17E-08,7.25E-08,1.36E-08,1.51E-08,5.65E-08,3.89E-09,1.87E-07,9.13E-07,8.61E-08,4.01E-07,5.61E-07,2.70E-08,6.63E-09,8.94E-05,5.38E-09,3.56E-08,4.41E-07,6.52E-08,2.21E-08,0.9998047,1.70E-07,3.52E-08,1.74E-07,0.000101275,5.08E-07,3.85E-10
Img-1750.jpg,0.99999124,6.06E-07,1.85E-08,1.24E-06,1.34E-07,1.64E-07,3.03E-08,1.53E-07,1.08E-07,3.50E-08,1.95E-08,1.95E-08,1.33E-08,2.46E-07,3.18E-08,5.99E-07,1.36E-06,2.67E-07,1.04E-08,6.33E-08,7.93E-07,7.06E-07,2.26E-07,6.81E-08,9.56E-09,4.48E-07,2.15E-07,3.87E-09,7.79E-07,3.64E-07
Img-1751.jpg,0.99998224,1.29E-08,7.25E-08,2.67E-07,6.93E-08,9.54E-08,8.42E-08,3.60E-06,3.59E-06,8.63E-07,3.08E-08,7.57E-08,8.81E-07,1.42E-07,9.37E-08,2.11E-06,1.68E-06,3.56E-07,3.28E-07,1.44E-07,2.79E-08,1.14E-06,1.40E-07,9.41E-08,1.37E-08,4.02E-07,2.74E-07,1.69E-08,5.27E-07,8.13E-07
Img-1752.jpg,1.04E-10,6.33E-10,1.54E-08,1.21E-09,3.41E-08,1.13E-09,6.30E-08,5.44E-10,1.89E-09,9.48E-10,1.26E-08,0.9999973,1.39E-09,1.08E-08,7.24E-09,7.60E-10,2.50E-10,3.95E-09,2.89E-09,2.54E-10,2.38E-09,2.18E-09,2.12E-06,1.37E-08,8.37E-10,1.91E-10,3.97E-10,9.86E-07,1.54E-09,1.84E-09
Img-1753.jpg,2.77E-06,4.16E-05,3.62E-05,9.71E-07,1.38E-06,2.00E-05,3.67E-07,1.51E-07,2.71E-07,3.60E-07,5.27E-06,2.96E-06,7.12E-05,4.85E-05,4.94E-05,2.80E-05,2.78E-06,3.77E-05,2.35E-06,2.31E-07,3.25E-06,4.61E-06,0.00052098,0.964244,4.39E-06,3.48E-06,2.92E-05,0.03483665,9.01E-07,5.11E-08
Img-1754.jpg,0.004431208,5.04E-05,6.00E-05,0.001438108,0.000233011,0.14934853,0.000503628,0.08427572,0.00034768,0.004834796,0.000254962,0.000708869,0.738736,2.45E-05,1.68E-05,0.000146867,0.000836132,2.88E-05,0.00883239,2.90E-05,0.000139748,0.000322791,0.001553206,4.14E-05,0.001421779,0.000178594,2.23E-05,8.86E-05,6.62E-05,0.001027938
Img-1755.jpg,1.18E-05,6.57E-05,0.002339972,9.89E-06,2.06E-05,5.56E-06,4.62E-05,3.48E-06,1.09E-05,1.31E-05,2.12E-05,8.25E-05,1.82E-06,2.15E-05,0.000124073,1.21E-05,0.017417995,0.002437435,2.22E-05,1.54E-05,6.87E-05,0.9681659,2.05E-05,0.000205496,7.55E-06,2.17E-05,0.000156507,2.10E-05,0.008456012,0.000193182
Img-1756.jpg,4.92E-07,2.04E-06,3.15E-05,4.44E-06,1.03E-06,2.23E-06,3.17E-05,0.99414766,6.79E-05,0.00404293,1.38E-05,7.24E-06,4.68E-05,8.83E-06,8.82E-07,2.43E-05,1.46E-06,6.90E-07,0.001393655,1.32E-05,2.26E-06,1.85E-06,3.45E-07,7.68E-06,6.53E-06,1.17E-05,3.30E-06,2.50E-05,2.95E-05,6.91E-05
Img-1757.jpg,9.79E-05,0.002306075,0.25079697,0.000225493,0.000198488,1.16E-05,0.000118455,8.24E-06,5.25E-06,5.67E-05,0.001307603,9.87E-05,1.73E-05,1.60E-05,0.011869058,0.005254448,0.49396658,0.002493877,2.74E-06,0.001047019,0.002734641,0.17874737,1.50E-05,8.97E-06,0.001333253,3.82E-05,0.044629123,4.91E-05,0.00208567,0.000460329
Img-1758.jpg,9.61E-07,4.79E-07,1.33E-05,2.19E-06,0.985721,1.42E-08,4.62E-06,1.13E-06,4.13E-07,1.10E-05,0.012902039,2.00E-06,3.06E-06,4.76E-07,5.87E-07,0.001203974,1.04E-06,2.49E-06,8.42E-05,7.16E-07,3.07E-05,1.74E-07,2.06E-06,1.92E-07,3.13E-07,2.27E-06,1.08E-06,4.12E-06,1.87E-06,1.80E-06
Img-1759.jpg,4.41E-09,6.93E-08,0.98508185,4.28E-08,1.53E-06,1.78E-08,8.20E-06,2.56E-08,4.48E-08,2.98E-07,9.65E-08,6.55E-06,5.38E-10,1.50E-08,5.42E-06,1.88E-06,4.20E-05,0.001315401,6.74E-09,6.76E-08,0.00016603,0.013343106,3.06E-08,2.18E-08,4.30E-08,5.11E-07,8.14E-08,2.65E-07,2.58E-05,4.26E-07
Img-1760.jpg,1.58E-05,7.35E-06,3.26E-05,9.73E-06,0.87754375,1.94E-07,2.25E-06,9.72E-06,4.01E-06,1.76E-05,6.80E-05,1.87E-06,8.76E-05,6.89E-06,7.07E-06,0.000376368,3.75E-06,1.17E-05,0.1216069,9.01E-06,1.44E-05,4.32E-06,0.000121356,1.26E-06,4.95E-07,7.72E-06,5.75E-06,1.59E-05,3.10E-06,3.39E-06
Img-1761.jpg,2.88E-06,2.03E-06,2.20E-06,1.40E-06,0.99966496,1.76E-07,2.19E-06,6.85E-07,1.05E-06,9.95E-06,0.000213337,4.71E-06,1.74E-05,4.80E-07,2.74E-07,3.94E-05,3.87E-07,1.06E-06,2.03E-05,1.92E-07,4.22E-07,2.27E-07,2.38E-06,3.68E-07,6.31E-07,8.67E-07,2.90E-06,5.91E-06,1.11E-06,2.43E-07
Img-1762.jpg,2.52E-09,3.96E-10,2.20E-07,6.46E-08,1.96E-08,5.57E-09,0.99996775,1.53E-07,8.34E-09,2.64E-09,1.22E-07,4.13E-07,1.46E-07,1.26E-09,4.93E-09,2.71E-08,1.29E-09,3.58E-07,1.95E-08,3.29E-08,7.81E-09,2.08E-08,3.30E-08,1.29E-09,2.82E-08,3.05E-05,6.13E-08,6.94E-09,1.99E-08,2.99E-07
Img-1763.jpg,1.85E-10,1.19E-09,2.53E-09,1.06E-09,1.10E-10,8.28E-08,4.89E-09,4.24E-08,1,3.53E-08,1.27E-08,2.52E-09,1.33E-09,4.84E-09,4.28E-10,1.95E-11,2.55E-09,2.08E-09,1.27E-09,5.05E-09,8.22E-11,3.19E-09,2.50E-11,2.83E-08,1.87E-10,4.20E-09,2.35E-11,1.96E-09,1.07E-07,1.60E-08
Img-1764.jpg,8.79E-05,0.000753305,0.000385897,0.09811911,0.000220296,0.000351445,8.07E-05,3.68E-05,0.000154095,1.47E-05,0.004609716,0.001141321,1.61E-05,0.000126047,0.00159055,2.91E-05,0.000235102,0.011067009,1.13E-06,0.01781379,0.7337802,0.000207969,9.94E-06,0.007391962,0.001701466,0.000148066,0.016989002,1.21E-05,0.10023091,0.002694185
Img-1765.jpg,4.76E-09,6.61E-07,4.22E-08,2.97E-08,1.06E-09,3.98E-07,3.77E-08,2.57E-05,1.17E-07,0.9999695,2.02E-09,2.50E-08,7.07E-07,1.63E-08,3.70E-09,5.97E-08,1.41E-09,1.72E-09,9.01E-09,1.47E-08,3.80E-09,4.45E-08,5.26E-10,3.21E-09,1.24E-07,1.64E-09,6.75E-09,1.28E-09,9.06E-09,2.77E-06
Img-1766.jpg,7.29E-08,4.27E-07,6.43E-08,3.05E-06,1.04E-07,6.61E-07,5.68E-08,2.78E-07,4.76E-08,4.38E-08,1.01E-07,9.44E-08,4.28E-07,1.05E-07,2.44E-07,1.02E-07,2.00E-06,6.47E-08,5.30E-09,4.44E-08,2.07E-06,4.36E-07,1.92E-07,8.37E-08,2.78E-07,5.74E-08,0.99998856,1.77E-08,1.92E-07,2.71E-07
Img-1767.jpg,0.000649017,1.22E-07,7.09E-08,5.68E-08,9.47E-07,6.31E-08,9.57E-08,1.22E-05,5.18E-07,1.45E-06,3.96E-08,9.55E-08,0.9972998,8.55E-07,9.62E-08,0.00193287,6.92E-08,4.42E-09,9.77E-05,1.83E-07,2.45E-08,7.50E-08,3.00E-07,9.34E-07,2.00E-07,8.36E-07,9.28E-08,1.36E-06,2.20E-08,2.45E-07
Img-1768.jpg,4.00E-08,5.24E-09,7.30E-09,1.24E-07,3.39E-09,1.61E-08,6.63E-07,7.78E-07,6.53E-08,5.17E-07,2.74E-08,2.83E-08,2.45E-09,7.40E-09,1.00E-08,2.49E-07,2.80E-08,4.00E-09,7.20E-09,1.30E-09,1.28E-05,5.98E-08,1.38E-08,1.30E-10,4.59E-09,5.27E-08,4.67E-08,1.14E-09,3.90E-09,0.9999844
